,message,predicted,Cluster_PCA_withfirst177,Medical_conslut,service_support,PriceBooking_inquiry,place_inquiry
206,متزوجه سنوات حامل توئم الشهر الثالث جالي نزيف استمر حوالي يوم اخدتله حقن برنتويست ايام بعدها اخدت لبوس برنتويست نزل دم يوم واحد نصف الشهر السادس يعتبر قليل افرازات سائله لونها مائل للاصفر فسفوري رائحتها ما لطيفه استمرت حوالي ايام باخد برنتويست اول الشهر السادس بعدها ايام حصللي طلق نصف الشهر السادس الرحم فتح سم خلال ساعات ولدت الاطفال توفوا لان مكانش عندهم رئه محتاجه اعرف سبب الاجهاض تحاليل بعملها توضحلي اذا عندي مشكله اتعالج محاولت حمل مره اخري العصبيه النرزه سبب حصل ارجوا الرد,obj,0,Medical_conslut,0.0,0.0,0.0
207,دكتور فضلك عندي اندومتريوزس موجود اجزاء اخري الجسم وعملت استاصال كلي لا تهدا الالام عندي بالزولادكس فهل علاج اخر,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.014925373134328358
208,السؤال مكنش واضح كله متزوجه سنوات حامل توئم الشهر الثالث جالي نزيف استمر حوالي يوم اخدتله حقن برنتويست ايام بعدها اخدت لبوس برنتويست نزل دم يوم واحد نصف الشهر السادس يعتبر قليل افرازات سائله لونها مائل للاصفر فسفوري رائحتها ما لطيفه استمرت حوالي ايام باخد برنتويست اول الشهر السادس بعدها ايام حصللي طلق نصف الشهر السادس الرحم فتح سم خلال ساعات ولدت الاطفال توفوا لان مكانش عندهم رئه محتاجه اعرف سبب الاجهاض تحاليل بعملها توضحلي اذا عندي مشكله اتعالج محاولت حمل مره اخري العصبيه النرزه سبب حصل ارجوا الرد,obj,0,Medical_conslut,0.0,0.0,0.0
209,سمحتو مين حالتي وحملت تطمني عندي التصقات بسبب عمليه الزايده الانبوبه اليمن الانبوبه الشمال مسدوده بطانه رحم مهاجره عملت منظار بطني بقالي شهور باخد منشط وحقن تفجير وما حمل طمنوني جزاكم خيرا,obj,0,Medical_conslut,0.0,0.0,0.0
210,حامل سنوات كرمني طول فترة الرضعه باند حقه منع الحمل بتاعت شهر والوقت نفسي بيبي اسم حقه منشطه واخده امته برجاء الرد,obj,0,Medical_conslut,0.0,0.0,0.0
211,عندي الام شديده اثناء الدورة الشهربه والام شديدة الحوض الم شديد اسفل البطن,obj,0,Medical_conslut,0.0,0.0,0.0
212,ولاده تسعه سنوات ولحد الان مفيش حمل خالص,obj,0,Medical_conslut,0.0,0.0,0.0
213,دكتور عندي سخنية المنطقة النساء وراء امام العمل دكتور وعندي الم حوض,obj,0,Medical_conslut,0.0,0.0,0.0
214,ولادة بقالي يوم وجرح لسه تعبني وبينزل حاجة لونها اصفر دم بسيط وجسمي تعبني وما عرفه اعمل اية,obj,0,Medical_conslut,0.0,0.0,0.0
215,سني وخدت ابر منشطه وفيمارا يحدث حامل اعمل,obj,0,Medical_conslut,0.0,0.0,0.0
216,حامل التامن عندي الم شديد عضمي خدت حقنه فولتارين خطره,obj,0,Medical_conslut,0.0,0.0,0.0
217,حامل الشهر الرابع وجالي عرق النسا بقالي يوم منمتش مم الالم متواصل,obj,0,Medical_conslut,0.0,0.0,0.0
218,دكتور عندي طفلين زوجي الاول الانفصال تزوجت وكنت مركبه اللوب وبعدين اخدت برشام لمده شهور وقرت الانجاب وحتي الان مفيش حمل شكرا,obj,0,Medical_conslut,0.0,0.0,0.0
219,دكتور باخد ابرة منع الحمل شهور وبقالي حوالي شهور مبطالها فانا دلوقتي عايزة اعرف امته مفعولها حيروح وحقدر احمل اد دلوقتي حاسه بوجع جامد الرحم,obj,0,Medical_conslut,0.0,0.0,0.0
220,حامل الشهر التاسع الدكتور يقول مينفعش اولد طبيعي عاوزني اولد قيصري بكريه اعمل,obj,0,Medical_conslut,0.0,0.0,0.0
221,دكتور حامل نص الربع وزن العيال ربع كليو والدكتور قاليا وزنو ضعيف خالص المفروض يبق وزنو كام,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
222,بنتي متجوزه الشهور ومحصلش حمل وعاملين تحليل وجوزها والدكتور قال كويسه وتحليل جوزه صديد واخد مضاد لمده اسبوع ودكتور النسا ء ادخل منشط وابرة مفجره,obj,0,Medical_conslut,0.0,0.0,0.0
223,بلعب تنس طولة دكتور وبتجيلي رعشة ايدي اليمين النوم اعمل,obj,0,Medical_conslut,0.0,0.0,0.0
224,عندي الام اسفل الظهر وفي ايدي الكفة عايزة دواء يسكن,obj,0,Medical_conslut,0.0,0.0,0.0
225,عندي حضرتك مواعيدك الاندلسية,obj,0,0.0032679738562091504,0.0,0.0,place_inquiry
226,الام الركبه,obj,0,Medical_conslut,0.0,0.0,0.0
227,الم الظهر,obj,0,Medical_conslut,0.0,0.0,0.0
228,عندي خشونه والتهابات عاملة تورم حلها,obj,0,Medical_conslut,0.0,0.0,0.0
229,عندي الم معصم اليد اليمين ورم الاصبع الكبير باطن اليد واخدت علاج بدون فايدة والدكتور قالي البسي دعامة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
230,فضلك عندي تنميل يبدا الكتف الايسر بجزء الرقبه واحيانا يظهر الظهر الايسر اعلي ومنذ سنتين ونصف عملت تسليك وتر بالكتف الايسر,obj,0,Medical_conslut,0.0,0.0,0.014705882352941176
231,اشعر بالم كتفي اليمين عبارة نبح عالي,obj,0,Medical_conslut,0.0,0.0,0.0
232,عندي خشونه اخر مرحله وباحد علاج فتره ومازال الالم موجود احقن بلازما مفيش علاج,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
233,عندي خشونه بالركبه وقطع غضروف الركبه اليمين وتورم الوقوف واعاني دسك بالرقبه وجع بالكتف الشمال,obj,0,Medical_conslut,0.0,0.0,0.0
234,دكتور عندي خشونه الركبتين وغلبت ادويه وزاد عليا تعب الكتف اليمين مسمع ضهري وصدري ما عارفه برد وسعات بسمه طقه كتفي بحركه حركه معينه,obj,0,Medical_conslut,0.0,0.0,0.0
235,عندي الم شديد الكتفين والرقبة بيسمع الضهر كله استطيع الوقوف خمس دقائق واذا وقفت تورم ركبتي لا استطيع المشي وصعوبة طلوع سلم محتاجة تغير مفصل الفخد الايسر نتيجة شرخ حادث,obj,0,Medical_conslut,0.0,0.0,0.0
236,ركبتي الشمال بايظه ما بقدر امشي ولاتطلع انزل السلم محتاج مقو ت باخد علاج وما جايب نتيجه محتاج حاجة تقوي المفاصل,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
237,بعاني الم الركبه وباخد بنسلين لوجود حمي روماتيزميه والم مفاصل الكتفين الم مفصل الرسخ والصوابع الم شدي مبقدرش امسك اشياء بايدي,obj,0,Medical_conslut,0.0,0.0,0.0
238,عندي قطع الركبه الشمال وشخونه اليمن وبحس بالم شديد وتورم المجهود الوقفه الكتير ومبنمش منهم خالص تعبت مسكنات,obj,0,Medical_conslut,0.0,0.0,0.0
239,عندي الم ذراعي الايسر منتصف الذراع وما عارفة ارفع ايدي لفوق واقفة معين والم الرقبة والمفاصل العلاج,obj,0,Medical_conslut,0.0,0.0,0.0
240,عندي الم رجليا الاتنين رجليا كلها,obj,0,Medical_conslut,0.0,0.0,0.0
241,الحقن الركب تجيب نتيجة واحب اعرف ما اسم الحقن,obj,0,0.0,0.0,0.0,0.0
242,خشونة الركبة ما العلاج الامثل وهل امل تختفي وتذهب الامها والطرقعة المزعجة,obj,0,Medical_conslut,0.0,0.0,0.0
243,عندي خدلان الزراع الايسر وكف ايدي مبقاش يقدر اشيل تقيله وساعات يبقي تنميل العلم برضع ابني شيلاه دايما دراعي والالم مستمر علطول,obj,0,Medical_conslut,0.0,0.0,0.0
244,سبب وجع شديد وتنميل الرجلين ساعة المشي وشكرا دكتور,obj,0,Medical_conslut,0.0,0.0,0.0
245,عندي الم شديدة الركبتين وبياخذ معه بطن الركبة الركبة الشمال والان اليمين ويا خذ قرص دايمر لتسكين الالم,obj,0,Medical_conslut,0.0,0.0,0.0
246,دكتور عندي الم شديد الركبه بجانب الم عرق النسا وعملت علاج طبيعي واخدت ادويه جدوي جزاك,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
247,ورحمة وبركاته دكتور بعاني الم شديدة الركبتين بسبب الخشونة وتعا لجت سنين ومازلت اعاني الالام,obj,0,Medical_conslut,0.0,0.0,0.0
248,عندي الم ذراعي وفي الركبة معرفش امسك شئ بيدي معرفشي امشي برجليا ما بحس بركبي نفسي اعرف امشي ارجو الرد,obj,0,Medical_conslut,0.0,0.0,0.0
249,مركب مفصل فخد عاما والان عايز يتغير تتكلف العملية والمفصل,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
250,بعاني الم مزمن منسنه وخدت جوله كامله لجميع دكاترو مصر الكبار مخ واعصاب الالم عبارة الم نصفي يمين شمال ابتداء الراس اعلي اسفل الظهر جانبي,obj,0,Medical_conslut,0.0,0.0,0.0136986301369863
251,عندي خشونه الركبه زمان عمري وعندي الغضروم وبعض الفقرات وحاليا ما بقدر اصلي واسجد الارض بحس بالم وتيبس الركبه ما بقدر اتنيها والم مفاصل جسمي الصوابع,obj,0,Medical_conslut,0.0,0.0,0.0
252,دكتور بمشي بصير الم شديد اسفل الظهر ما عامود الفقري بلعضلات يلي جنب العامود الفقري ولوجلست شويه يروح الالم ولما برجع بمشي بيرجع الالم,obj,0,Medical_conslut,0.0,0.0,0.0
253,عندي الام الركبة الشمال ومفصلالحوض الايسر اخدت علاج وجلسات علاج طبيعي الخشونة وحقنت فورتيو تحت الجلد يومياشهور وما زلت ما قدر امشي,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
254,ركبيتين وجعاني وضهري القطنية تزحزح ومبقردش اقوم الصبح اقف طول بحس بوجع شديد والم صوابع ايدي,obj,0,Medical_conslut,0.0,0.0,0.0
255,عندي قطع الغضروف الامامي والغضروف الخلفي وقطع الرباط الصلبي وعملت رنين الدكتور قال تغير مفصل صناعي ما عايزه اعمل عمليه الحل وايه العلاج,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
256,عندي خشونه الركبه وتاكل الغضريف سنين لفيت دكتور واخات علاج وحقنت سو اسوا عمري وعندي ضخط والحمدلله,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
257,كونت عامل حادث وحصل معايا كسر الورك الشمال ومركب مسمار نوخاع وحصل معايا مشكل عضلات الركبة افادة,obj,0,Medical_conslut,0.0,0.0,0.0
258,ماما عندها مشكله الركبه ومحتاجه تغير مفصل الركبه للاسف دكتور القلب قال حاله القلب حاليا لاتسمح ببنج واجهاد مابعد العمليه فتره عملت حقن بلازمه ارتاحه شويه رجع التعب علاج عمرها,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
259,ماهو السبب الالم عضلات الظهر العلوية ناحية الكتف الايمن الخلف,obj,0,Medical_conslut,0.0,0.0,0.0
260,عندي حشونه شديد جدا الركبه وما قدر اتحرك وما نا فع اخد مسكن عندي مشكله الكبد وهل سارعت الترسيب السبب التهابت العظم العكس خد حقن زيت ومفيش مفعول الدكتور بيقول تغير مفصل ما عيزه عمليه سوسن ارجو المرض وجزاك,obj,0,Medical_conslut,0.0,0.0,0.0
261,فضلك عندي ارتشاح الركبة وتاكل المفصل وتهتك الرباط وعملت بذل للركبة ومطلوب عملية لازالة الغشاء السيانوفي حل علاج بدون عملية الركبة اليمني,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.014492753623188406
262,عندي الم الجهه اليمني رقبتي والام فوق عظمة اللوح يرمي الالم زراعي اليمين كله وجود تنميل الاصابع وفيه الم شديد جذء دوران اليد التصاق الكتف بالرقبهاخذت كورس حقن فيتامين ومازال الالم مبرح جدا,obj,0,Medical_conslut,0.0,0.0,0.0
263,عني الم شديد مفصل الكوع اخد,obj,0,Medical_conslut,0.0,0.0,0.0
264,حالة خشونة الركبتين ينصح بحقنهم علاج المسكن وبينتهي مفعوله خلال اشهر قليلة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
265,عندي الم فظيع ايدي اول الذراع الكتف والرقبه وعندي خشونه الرقبه وعملت رنين قال اربع فقرات الرقبة واخذت نوع العلاج تعبانه جدا العلم عندي سكر وهشاشة,obj,0,Medical_conslut,0.0,0.0,0.0
266,عندي خشونه الركبه واحدا موفي فري وجينوفيل ارتحت شويه وقفت العلاج رجع الوجع الاول وخاصه طلوع السلم عندي ضغط وسكر والسن جزاك خيرا,obj,0,Medical_conslut,0.0,0.0,0.0
267,عندي خشونة رقبة وفي الكتفين والالم مسمع لعضلات الظهر,obj,0,Medical_conslut,0.0,0.0,0.0
268,هوا الدكتور يكشف مستشفي نحجز عنده,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
269,قلم الكوع خصوصا اذا لمسته وضغط سسبه,obj,0,0.003236245954692557,0.0,0.0,0.0
270,عندي الم الكتف الايسر مشعارف سببه معرفش اجيب ذراعي للخلف ارفعه كالعاده العلاج وده ولكم جزيل الشكر,obj,0,Medical_conslut,0.0,0.0,0.0
271,عندي خشونه الركبتين واليمين بتنخ مني بانزل السلم الرجل جنب ارجل وبتعب المشي البسيط طلعت سلم ميكروباس بنطلع بالرجل اليمين ومقدرشي اطلع الشمال زم خدو بايدي ويشدوني وزني وظهري الرابعه والخامسه بيتعبني منهم,obj,0,Medical_conslut,0.0,0.0,0.0
